bedrooms,bathroom,balcony,parking,power_backup,bldg_age,furnishing,transit_score,Cement,Tiles,Wooden,Dont know,East,North,South,West,Bangalore,Chennai,Delhi,Faridabad,Ghaziabad,Gurgaon,Hyderabad,Mumbai,Noida,Pune,area,price
2,2,3.0,3,2,3,1,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.240649694255466,15.955576721460545
3,2,3.0,3,2,2,2,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.939253946041508,15.520258650202699
3,2,2.0,3,2,6,0,8.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.258412150595307,16.176364559082295
3,3,2.0,3,2,6,0,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.329749689041512,16.523560759066484
3,2,1.0,2,1,2,1,4.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.172424577124845,16.38045991542581
3,2,2.0,3,1,2,1,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.138866999945524,15.86963429165982
2,2,1.0,3,2,6,0,7.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0630481633881725,15.789591583986283
2,3,1.0,3,0,2,1,5.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.045776576879511,16.34123920227253
3,2,1.0,3,2,3,1,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,15.990262279448435
4,13,0.0,3,0,6,1,0.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.612503371220562,16.70588231586044
2,2,2.0,3,2,5,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.170119543449628,15.009433026436708
3,3,4.0,3,2,3,1,7.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.488293515159428,16.06680235657077
2,2,2.0,3,2,4,1,6.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.149131598557407,15.955576721460545
4,3,2.0,3,1,2,1,2.1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.649692623711514,16.523560759066484
3,2,1.0,3,0,3,1,6.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.170119543449628,15.687312734865866
4,10,6.0,3,0,5,1,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.612503371220562,16.70588231586044
3,3,2.0,3,2,4,1,8.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.3098814858247865,15.84365880525656
2,2,2.0,3,2,5,1,7.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.183111701743281,15.919644712234481
3,2,2.0,3,0,5,0,1.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.047517221357296,15.60727002719233
3,3,2.0,3,0,5,2,8.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.254884810077338,15.732433170146335
3,2,1.0,3,2,5,1,1.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.1693500166706,16.34123920227253
2,2,1.0,2,2,2,1,5.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.956545443151569,15.816990558174398
3,2,2.0,2,1,3,1,5.7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.332369205929062,15.830413578506539
3,3,3.0,3,2,2,1,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.387090235656757,16.34123920227253
3,3,3.0,3,2,6,0,5.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.444248649496705,15.907374619642667
3,3,3.0,3,0,4,0,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.383989457978509,16.034714042019267
3,2,2.0,3,2,3,1,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.52294091807237,16.523560759066484
2,2,1.0,3,1,3,1,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.907755278982137,15.068273526459642
2,2,1.0,2,1,6,0,0.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.076653815443951,15.717618084361195
2,2,1.0,3,2,2,1,7.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.966024187106113,15.176487111099874
3,3,1.0,3,2,5,0,-10.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.170119543449628,15.464169183551656
1,1,2.0,3,1,5,1,0.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.29156913955832,14.978661367769956
2,2,2.0,3,1,3,1,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.956545443151569,15.623799329143539
2,2,1.0,3,2,4,1,3.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.122866658599083,16.012735135300492
4,4,1.0,3,2,6,1,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.213405830762646
2,2,3.0,3,2,2,1,7.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.424948470398375
4,5,3.0,3,1,3,2,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.411832675758411,17.24949776244942
4,3,1.0,2,2,6,0,7.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.552762084214147,16.523560759066484
2,2,2.0,3,2,4,1,7.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.094234845924755,15.464169183551656
3,3,3.0,3,2,3,1,7.9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.3833681469923835,16.012735135300492
4,2,2.0,3,0,5,1,7.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.3777589082278725,16.636889444373487
3,3,2.0,3,2,2,1,5.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.374001859350161,16.02378497148708
2,2,1.0,3,0,3,1,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.520258650202699
2,2,1.0,3,2,3,1,0.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.859614903654202,15.775605342011543
2,2,2.0,3,2,3,1,6.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.222566018822171,16.523560759066484
2,2,2.0,3,2,5,1,7.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.134890851565884,15.789591583986283
4,6,0.0,3,0,3,1,5.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,16.523560759066484
3,3,2.0,3,2,3,1,6.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.515344571180436,16.722411617811648
3,3,3.0,3,1,2,1,8.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.31986492980897,16.012735135300492
2,2,2.0,3,2,3,1,0.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.15305163493748,16.34123920227253
2,2,1.0,3,0,3,0,7.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.080026499922591,15.201804919084164
2,2,2.0,3,2,3,1,7.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.9440872082295275,15.454507272639919
2,2,2.0,3,1,4,1,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.007600613951853,15.573368475516649
4,6,1.0,3,2,3,1,8.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.366370301681654,17.034386382832476
4,5,2.0,3,0,4,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.7406644019172415,16.012735135300492
3,3,3.0,3,2,5,2,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.315883504509785,16.489659207390805
3,3,0.0,2,0,3,1,0.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.064636475774222,16.99356438831222
2,2,1.0,3,1,2,1,6.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.025538314638521,15.789591583986283
4,5,1.0,3,0,3,1,8.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.696212639346407,16.489659207390805
3,3,1.0,2,2,4,1,2.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.557472901614746,15.967272761223736
2,2,1.0,3,0,6,0,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.879355804460439,14.914122846632385
4,13,5.0,3,2,6,2,4.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.612503371220562,16.811242831518264
2,2,1.0,3,2,4,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.876264611890766,15.89495209964411
1,1,1.0,1,0,2,0,2.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.486160788944089,15.068273526459642
3,3,2.0,3,2,5,1,7.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.450079569807499,16.25785759333348
3,3,2.0,3,1,6,0,6.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.470793774195062,15.88237331743725
3,4,3.0,3,2,3,1,7.9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.718685495198466,16.67771143889374
3,3,5.0,3,2,2,1,8.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.615791072035833,16.195056692094447
3,3,3.0,3,2,3,1,3.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.00156183470237
2,2,2.0,3,2,3,2,8.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.970730078143525,15.590462908875947
2,2,1.0,2,2,4,0,6.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.984716320118266,15.520258650202699
3,2,2.0,3,2,3,1,8.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,15.89495209964411
2,2,3.0,3,2,3,1,8.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.293017679772782,15.856730886823913
3,3,0.0,3,2,6,0,7.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.45298232946546,16.588099280204055
2,2,2.0,3,0,4,1,5.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.975413927455952,15.444751097694555
2,2,2.0,3,2,6,1,7.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.970730078143525,15.520258650202699
2,2,2.0,3,2,4,1,0.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.034387929915503,15.520258650202699
3,3,0.0,3,0,2,0,1.9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.3777589082278725,16.759949537130716
2,2,3.0,3,2,3,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.29641326877392,16.454567887579532
2,2,1.0,3,1,4,1,8.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.05617528410041,15.64005985001532
3,3,3.0,3,1,3,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.473069088032197,16.316946509703484
3,3,2.0,3,1,5,1,7.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.455876687491824,16.523560759066484
2,2,1.0,3,2,6,1,5.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.098375638590786,15.978833583624812
2,2,1.0,3,2,2,1,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.907755278982137,15.454507272639919
3,3,1.0,3,1,3,2,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.251344983372214,15.761420707019587
2,2,1.0,3,0,5,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1308988302963465,15.60727002719233
2,2,1.0,1,0,2,1,6.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.684611727667927,15.201804919084164
4,3,2.0,3,0,2,0,4.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.706159290928861,16.523560759066484
2,2,2.0,3,1,3,2,8.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.110696122978827,15.747031969567487
4,12,0.0,0,0,2,1,7.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,16.489659207390805
2,2,1.0,3,2,6,1,5.6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.956545443151569,15.80338490611862
2,2,1.0,3,0,3,1,7.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.649692623711514,16.759949537130716
2,2,2.0,3,2,5,2,1.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,16.06680235657077
3,5,2.0,3,2,5,2,8.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.389359819906353,17.7073308560749
2,2,3.0,3,1,3,1,3.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.19668657083435,15.60727002719233
2,2,3.0,3,1,2,1,8.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.882437470997847,15.337209556090368
2,2,2.0,3,2,6,1,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.051855622955894,15.990262279448435
2,2,2.0,3,2,2,1,7.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.200424892944957,16.166885815127753
3,4,2.0,2,2,2,0,8.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.488852955733459,16.35711255142882
3,3,4.0,3,2,3,2,7.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.981049759665957,16.523560759066484
3,2,0.0,3,0,3,1,8.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.346010209913293,16.556350581889475
2,2,4.0,3,1,2,1,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.155396301896734,15.671808548329901
2,2,2.0,3,2,3,1,8.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.047517221357296,15.60727002719233
3,3,2.0,3,1,6,0,5.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.286191714702382,15.732433170146335
2,2,2.0,2,1,4,1,8.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.081708586105575,15.60727002719233
4,5,4.0,1,0,3,1,8.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.300417207752275
2,2,2.0,3,2,2,1,7.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0431599159883405,15.464169183551656
4,4,4.0,3,2,6,0,6.7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.210668031162976,17.17935215308266
2,2,2.0,3,1,3,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.060476365999801,15.86963429165982
4,4,3.0,3,2,5,1,1.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.698029170272805,16.213405830762646
2,2,2.0,3,2,2,1,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.424948470398375
4,3,4.0,3,1,2,1,7.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.484368643286131,16.588099280204055
3,2,2.0,3,2,4,1,7.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.352441100243583,16.34123920227253
3,3,1.0,3,1,2,1,8.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.24422751560335,15.978833583624812
4,11,4.0,3,0,3,1,7.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.699514748210191,17.2233524823451
2,2,2.0,3,0,5,0,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.121252453244542,16.034714042019267
3,3,3.0,2,2,3,1,3.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.3901814282264295,15.955576721460545
4,6,2.0,2,0,4,1,8.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1886891244442,17.312018119430753
3,4,2.0,3,2,6,0,5.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.629975707027789,16.213405830762646
3,3,2.0,2,2,3,1,6.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.365180126021013,15.89495209964411
2,2,2.0,3,2,4,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.984716320118266,15.555976732804778
3,2,1.0,3,2,6,0,6.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.132497551660044,15.687312734865866
4,4,2.0,3,1,2,2,7.9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.696212639346407,16.759949537130716
2,2,2.0,2,2,5,1,4.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.142827401161621,16.077273656438063
2,2,3.0,3,2,3,1,8.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.252053951852814,16.11809565095832
3,2,2.0,3,2,2,1,7.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.2078598714324755,15.830413578506539
3,3,1.0,2,2,3,1,6.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1316985104669115,15.955576721460545
3,3,2.0,3,2,5,0,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.590852123688581,16.41820024340866
4,7,0.0,3,0,5,1,-10.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.523560759066484
1,1,2.0,3,2,3,1,6.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.620073206530356,15.068273526459642
3,2,2.0,3,1,3,2,4.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,16.02378497148708
3,3,2.0,3,1,3,1,3.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.502738210754851,16.06680235657077
2,2,2.0,3,2,4,1,8.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.134890851565884,15.830413578506539
4,5,1.0,3,2,6,1,7.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.9724660159745655,16.523560759066484
3,3,1.0,3,2,6,0,1.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.336285660021297,16.300417207752275
2,2,2.0,3,2,4,2,4.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.114769448366463,15.068273526459642
2,2,2.0,3,2,5,1,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.249215057114389,15.830413578506539
2,2,3.0,3,0,2,1,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.07326971745971,15.702580206996654
3,3,1.0,3,1,4,1,6.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.338238150065589,16.41820024340866
2,2,1.0,3,2,4,1,1.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.1308988302963465,15.60727002719233
2,2,1.0,3,2,3,1,6.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.835184586147301,15.520258650202699
3,2,1.0,3,2,6,1,0.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9865664594064265,15.687312734865866
2,2,1.0,2,2,5,1,0.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.927557906278317,15.538277155705378
2,2,1.0,2,1,2,1,7.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,15.830413578506539
3,3,5.0,3,2,5,1,8.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.61085279039525,15.943742263813542
4,5,2.0,3,1,5,2,8.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.354674261918463,17.553180176247643
2,2,2.0,3,2,2,1,8.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.363073066680286
3,3,2.0,3,1,6,0,1.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.289610521451167,15.967272761223736
3,2,1.0,3,2,2,1,5.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.266827347520591,15.89495209964411
2,2,3.0,3,2,3,1,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.7912214627261855,15.201804919084164
3,2,2.0,3,2,2,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.200424892944957,15.520258650202699
2,2,1.0,3,2,4,1,6.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0192966537150445,15.424948470398375
4,7,3.0,1,0,4,1,7.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.649692623711514,16.06680235657077
2,2,0.0,3,2,3,1,5.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1308988302963465,15.60727002719233
2,2,2.0,3,2,4,2,6.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.113956109566034,15.687312734865866
3,4,3.0,3,2,2,1,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.622174594817622,16.06680235657077
4,4,4.0,3,0,2,1,8.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.006367567650246,17.236510566922608
3,3,3.0,3,2,2,1,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4673710669175595,16.213405830762646
2,2,3.0,3,1,3,1,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.877296071497429,15.250595083253597
3,2,3.0,2,1,4,1,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.21890970761906,15.955576721460545
4,4,1.0,1,0,2,1,8.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.946975992135418,16.300417207752275
3,3,2.0,3,1,4,1,7.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.3777589082278725,15.990262279448435
3,2,3.0,3,1,2,1,-10.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.335633981927201,15.816990558174398
4,3,2.0,3,0,6,1,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.919356190660617,16.333207030575267
2,2,2.0,3,2,2,1,6.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.081708586105575,15.424948470398375
4,17,11.0,3,0,5,2,7.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.210340371976184,18.064005800013632
2,2,2.0,3,2,5,1,8.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.142036574706803,15.943742263813542
2,2,2.0,3,1,2,1,7.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.07326971745971,15.424948470398375
3,2,2.0,3,2,4,2,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.383989457978509,16.503358051748965
2,2,2.0,3,2,2,1,0.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.307872780763706,15.919644712234481
3,3,5.0,3,1,5,1,8.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.418780882750794,16.300417207752275
3,2,1.0,3,2,5,1,3.9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.9865664594064265,15.89495209964411
2,2,2.0,3,2,3,1,7.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1631723908466425,15.816990558174398
4,6,3.0,3,1,2,2,8.8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.216088098632316,17.14771506813948
3,2,3.0,3,2,2,1,0.7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.383989457978509,16.51687177091569
3,3,2.0,3,2,6,1,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.418780882750794,16.166885815127753
3,3,1.0,3,2,3,2,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4673710669175595,16.06680235657077
3,3,1.0,2,2,6,0,6.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.459338895220296,16.759949537130716
3,3,2.0,3,0,6,1,2.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.438383530044307,16.213405830762646
2,2,1.0,3,1,5,0,5.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.086737934510577,15.499684816512392
4,4,2.0,3,2,2,1,8.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.937374696163295,16.985196138641705
3,2,2.0,3,1,4,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.333023014386481,15.65606019136176
2,2,0.0,3,0,2,0,8.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,16.523560759066484
2,2,2.0,3,2,5,1,6.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.961296045910167,15.424948470398375
3,3,3.0,3,2,6,0,8.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.3777589082278725,16.222455666282563
2,2,1.0,3,0,2,1,8.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.907755278982137,15.60727002719233
3,3,3.0,3,2,3,2,8.1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.575584651557793,16.454567887579532
2,2,1.0,3,1,4,1,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.103322062526113,15.687312734865866
3,3,0.0,1,0,3,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.2078598714324755,15.919644712234481
3,3,0.0,3,0,2,1,8.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4673710669175595,17.463568017557954
1,1,1.0,3,2,6,0,0.6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.396929655216146,15.29711509888849
3,3,2.0,3,2,4,1,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.52294091807237,16.41820024340866
